CollectionTime,Value,ParameterName,UnitName,Location
1994-04-11,0.11,,ft,Lift Station A LDS
2020-02-20,0.25,,ft,Cell4-LCS
2020-02-21,0.25,,ft,Cell4-LCS
2020-02-22,0.25,,ft,Cell4-LCS
2020-02-24,0.25,,ft,Cell4-LCS
2020-02-25,0.25,,ft,Cell4-LCS
2020-02-26,0.25,,ft,Cell4-LCS
2020-02-27,0.25,,ft,Cell4-LCS
2020-02-28,0.3333333333333333,,ft,Cell4-LCS
2020-02-29,0.16666666666666666,,ft,Cell4-LCS
2020-03-02,0.25,,ft,Cell4-LCS
1997-12-16,1.97,,ft,Cell1-LCS
1994-04-20,0.11,,ft,Lift Station A LDS
2020-03-03,0.16666666666666666,,ft,Cell4-LCS
2020-03-04,0.16666666666666666,,ft,Cell4-LCS
2020-03-05,0.25,,ft,Cell4-LCS
2020-03-06,0.08333333333333333,,ft,Cell4-LCS
2020-03-07,0.16666666666666666,,ft,Cell4-LCS
2020-03-09,0.3333333333333333,,ft,Cell4-LCS
2020-03-10,0.16666666666666666,,ft,Cell4-LCS
2020-03-11,0.16666666666666666,,ft,Cell4-LCS
2020-03-12,0.25,,ft,Cell4-LCS
2020-03-13,0.25,,ft,Cell4-LCS
1994-04-26,0.12,,ft,Lift Station A LDS
2020-03-14,0.25,,ft,Cell4-LCS
2020-03-16,0.3333333333333333,,ft,Cell4-LCS
2020-03-17,0.16666666666666666,,ft,Cell4-LCS
2020-03-18,0.3333333333333333,,ft,Cell4-LCS
2020-03-19,0.16666666666666666,,ft,Cell4-LCS
2020-03-20,0.16666666666666666,,ft,Cell4-LCS
2020-03-21,0.4166666666666667,,ft,Cell4-LCS
2020-03-23,0.6666666666666666,,ft,Cell4-LCS
2020-03-24,0.6666666666666666,,ft,Cell4-LCS
2020-03-25,0.5,,ft,Cell4-LCS
1994-05-03,0.13,,ft,Lift Station A LDS
2020-03-26,0.16666666666666666,,ft,Cell4-LCS
2020-03-27,0.16666666666666666,,ft,Cell4-LCS
2020-03-28,0.16666666666666666,,ft,Cell4-LCS
2020-03-30,0.16666666666666666,,ft,Cell4-LCS
2020-03-31,0.3333333333333333,,ft,Cell4-LCS
2020-04-01,0.3333333333333333,,ft,Cell4-LCS
2020-04-02,0.3333333333333333,,ft,Cell4-LCS
2020-04-03,0.3333333333333333,,ft,Cell4-LCS
2020-04-04,0.3333333333333333,,ft,Cell4-LCS
2020-04-06,0.3333333333333333,,ft,Cell4-LCS
1994-05-11,0.08,,ft,Lift Station A LDS
2020-04-07,0.3333333333333333,,ft,Cell4-LCS
2020-04-08,0.3333333333333333,,ft,Cell4-LCS
2020-04-09,0.3333333333333333,,ft,Cell4-LCS
2020-04-10,0.3333333333333333,,ft,Cell4-LCS
2020-04-11,0.3333333333333333,,ft,Cell4-LCS
2020-04-13,0.5,,ft,Cell4-LCS
2020-04-14,0.5,,ft,Cell4-LCS
2020-04-15,0.5,,ft,Cell4-LCS
2020-04-16,0.5,,ft,Cell4-LCS
2020-04-17,0.5,,ft,Cell4-LCS
1994-05-13,0.13,,ft,Lift Station A LDS
2020-04-18,0.5,,ft,Cell4-LCS
2020-04-20,0.5,,ft,Cell4-LCS
2020-04-21,0.5,,ft,Cell4-LCS
2020-04-22,0.5,,ft,Cell4-LCS
2020-04-23,0.3333333333333333,,ft,Cell4-LCS
2020-04-24,0.08333333333333333,,ft,Cell4-LCS
2020-04-27,0.5,,ft,Cell4-LCS
2020-04-28,0.25,,ft,Cell4-LCS
2020-04-29,0.16666666666666666,,ft,Cell4-LCS
2020-04-30,0.16666666666666666,,ft,Cell4-LCS
1994-05-18,0.09,,ft,Lift Station A LDS
2020-05-01,0.16666666666666666,,ft,Cell4-LCS
2020-05-04,0.16666666666666666,,ft,Cell4-LCS
2020-05-05,0.16666666666666666,,ft,Cell4-LCS
2020-05-06,0.4166666666666667,,ft,Cell4-LCS
2020-05-07,0.25,,ft,Cell4-LCS
2020-05-08,0.16666666666666666,,ft,Cell4-LCS
2020-05-11,0.16666666666666666,,ft,Cell4-LCS
2020-05-12,0.16666666666666666,,ft,Cell4-LCS
2020-05-13,0.16666666666666666,,ft,Cell4-LCS
2020-05-14,0.16666666666666666,,ft,Cell4-LCS
1994-05-25,0.13,,ft,Lift Station A LDS
2020-05-15,0.16666666666666666,,ft,Cell4-LCS
2020-05-16,0.16666666666666666,,ft,Cell4-LCS
2020-05-18,0.16666666666666666,,ft,Cell4-LCS
2020-05-19,0.3333333333333333,,ft,Cell4-LCS
2020-05-20,0.3333333333333333,,ft,Cell4-LCS
2020-05-21,0.16666666666666666,,ft,Cell4-LCS
2020-05-22,0.16666666666666666,,ft,Cell4-LCS
2020-05-23,0.0,,ft,Cell4-LCS
2020-05-24,0.0,,ft,Cell4-LCS
2020-05-25,0.0,,ft,Cell4-LCS
1994-05-26,0.13,,ft,Lift Station A LDS
2020-05-26,0.16666666666666666,,ft,Cell4-LCS
2020-05-27,0.16666666666666666,,ft,Cell4-LCS
2020-05-28,0.16666666666666666,,ft,Cell4-LCS
2020-05-29,0.16666666666666666,,ft,Cell4-LCS
2020-05-30,0.16666666666666666,,ft,Cell4-LCS
2020-05-31,0.0,,ft,Cell4-LCS
2020-06-01,0.5,,ft,Cell4-LCS
2020-06-02,0.5,,ft,Cell4-LCS
2020-06-03,0.3333333333333333,,ft,Cell4-LCS
2020-06-04,0.25,,ft,Cell4-LCS
1994-05-31,0.09,,ft,Lift Station A LDS
2020-06-05,0.25,,ft,Cell4-LCS
2020-06-06,0.25,,ft,Cell4-LCS
2020-06-07,0.0,,ft,Cell4-LCS
2020-06-08,0.25,,ft,Cell4-LCS
2020-06-09,0.4166666666666667,,ft,Cell4-LCS
2020-06-10,0.4166666666666667,,ft,Cell4-LCS
2020-06-11,0.16666666666666666,,ft,Cell4-LCS
2020-06-12,0.16666666666666666,,ft,Cell4-LCS
2020-06-13,0.0,,ft,Cell4-LCS
2020-06-14,0.0,,ft,Cell4-LCS
1994-06-03,0.13,,ft,Lift Station A LDS
2020-06-15,0.16666666666666666,,ft,Cell4-LCS
2020-06-16,0.16666666666666666,,ft,Cell4-LCS
2020-06-17,0.16666666666666666,,ft,Cell4-LCS
2020-06-18,0.3333333333333333,,ft,Cell4-LCS
2020-06-19,0.3333333333333333,,ft,Cell4-LCS
2020-06-20,0.0,,ft,Cell4-LCS
2020-06-21,0.0,,ft,Cell4-LCS
2020-06-22,0.3333333333333333,,ft,Cell4-LCS
2020-06-23,0.3333333333333333,,ft,Cell4-LCS
2020-06-24,0.3333333333333333,,ft,Cell4-LCS
1997-12-17,1.76,,ft,Cell1-LCS
1994-06-08,0.08,,ft,Lift Station A LDS
2020-06-25,0.3333333333333333,,ft,Cell4-LCS
2020-06-26,0.3333333333333333,,ft,Cell4-LCS
2020-06-27,0.0,,ft,Cell4-LCS
2020-06-28,0.0,,ft,Cell4-LCS
2020-06-29,0.4166666666666667,,ft,Cell4-LCS
2020-06-30,0.5,,ft,Cell4-LCS
2020-07-01,0.166666666666666,,ft,Cell4-LCS
2020-07-02,0.166666666666666,,ft,Cell4-LCS
2020-07-03,0.0,,ft,Cell4-LCS
2020-07-04,0.0,,ft,Cell4-LCS
1994-06-09,0.12,,ft,Lift Station A LDS
2020-07-05,0.0,,ft,Cell4-LCS
2020-07-06,0.166666666666666,,ft,Cell4-LCS
2020-07-07,0.5,,ft,Cell4-LCS
2020-07-08,0.416666666666666,,ft,Cell4-LCS
2020-07-09,0.25,,ft,Cell4-LCS
2020-07-10,0.25,,ft,Cell4-LCS
2020-07-11,0.25,,ft,Cell4-LCS
2020-07-12,0.0,,ft,Cell4-LCS
2020-07-13,0.25,,ft,Cell4-LCS
2020-07-14,0.416666666666666,,ft,Cell4-LCS
1994-06-15,0.08,,ft,Lift Station A LDS
2020-07-15,0.333333333333333,,ft,Cell4-LCS
2020-07-16,0.333333333333333,,ft,Cell4-LCS
2020-07-17,0.333333333333333,,ft,Cell4-LCS
2020-07-18,0.333333333333333,,ft,Cell4-LCS
2020-07-19,0.0,,ft,Cell4-LCS
2020-07-20,0.416666666666666,,ft,Cell4-LCS
2020-07-21,0.333333333333333,,ft,Cell4-LCS
2020-07-22,0.333333333333333,,ft,Cell4-LCS
2020-07-23,0.5,,ft,Cell4-LCS
2020-07-24,0.5,,ft,Cell4-LCS
1994-06-20,0.09,,ft,Lift Station A LDS
2020-07-25,0.5,,ft,Cell4-LCS
2020-07-26,0.0,,ft,Cell4-LCS
2020-07-27,0.5,,ft,Cell4-LCS
2020-07-28,0.416666666666666,,ft,Cell4-LCS
2020-07-29,0.416666666666666,,ft,Cell4-LCS
2020-07-30,0.416666666666666,,ft,Cell4-LCS
2020-07-31,0.416666666666666,,ft,Cell4-LCS
2020-08-01,0.0,,ft,Cell4-LCS
2020-08-02,0.0,,ft,Cell4-LCS
2020-08-03,0.416666666666666,,ft,Cell4-LCS
1994-06-29,0.08,,ft,Lift Station A LDS
2020-08-04,0.333333333333333,,ft,Cell4-LCS
2020-08-05,0.25,,ft,Cell4-LCS
2020-08-06,0.25,,ft,Cell4-LCS
2020-08-07,0.25,,ft,Cell4-LCS
2020-08-08,0.25,,ft,Cell4-LCS
2020-08-09,0.0,,ft,Cell4-LCS
2020-08-10,0.416666666666666,,ft,Cell4-LCS
2020-08-11,0.25,,ft,Cell4-LCS
2020-08-12,0.25,,ft,Cell4-LCS
2020-08-13,0.416666666666666,,ft,Cell4-LCS
1994-07-05,0.07,,ft,Lift Station A LDS
2020-08-14,0.416666666666666,,ft,Cell4-LCS
2020-08-15,0.0,,ft,Cell4-LCS
2020-08-16,0.0,,ft,Cell4-LCS
2020-08-17,0.416666666666666,,ft,Cell4-LCS
2020-08-18,0.416666666666666,,ft,Cell4-LCS
2020-08-19,0.416666666666666,,ft,Cell4-LCS
2020-08-20,0.416666666666666,,ft,Cell4-LCS
2020-08-21,0.5,,ft,Cell4-LCS
2020-08-22,0.0,,ft,Cell4-LCS
2020-08-23,0.0,,ft,Cell4-LCS
1994-07-12,0.11,,ft,Lift Station A LDS
2020-08-24,0.416666666666666,,ft,Cell4-LCS
2020-08-25,0.333333333333333,,ft,Cell4-LCS
2020-08-26,0.25,,ft,Cell4-LCS
2020-08-27,0.333333333333333,,ft,Cell4-LCS
2020-08-28,0.333333333333333,,ft,Cell4-LCS
2020-08-29,0.333333333333333,,ft,Cell4-LCS
2020-08-30,0.0,,ft,Cell4-LCS
2020-08-31,0.583333333333333,,ft,Cell4-LCS
2020-09-01,0.333333333333333,,ft,Cell4-LCS
2020-09-02,0.333333333333333,,ft,Cell4-LCS
1994-07-14,0.12,,ft,Lift Station A LDS
2020-09-03,0.333333333333333,,ft,Cell4-LCS
2020-09-04,0.333333333333333,,ft,Cell4-LCS
2020-09-05,0.333333333333333,,ft,Cell4-LCS
2020-09-06,0.0,,ft,Cell4-LCS
2020-09-07,0.333333333333333,,ft,Cell4-LCS
2020-09-08,0.333333333333333,,ft,Cell4-LCS
2020-09-09,0.333333333333333,,ft,Cell4-LCS
2020-09-10,0.333333333333333,,ft,Cell4-LCS
2020-09-11,0.333333333333333,,ft,Cell4-LCS
2020-09-12,0.0,,ft,Cell4-LCS
1994-07-19,0.12,,ft,Lift Station A LDS
2020-09-13,0.0,,ft,Cell4-LCS
2020-09-14,0.416666666666666,,ft,Cell4-LCS
2020-09-15,0.416666666666666,,ft,Cell4-LCS
2020-09-16,0.5,,ft,Cell4-LCS
2020-09-17,0.416666666666666,,ft,Cell4-LCS
2020-09-18,0.0833333333333333,,ft,Cell4-LCS
2020-09-19,0.0833333333333333,,ft,Cell4-LCS
2020-09-20,0.0,,ft,Cell4-LCS
2020-09-21,0.5,,ft,Cell4-LCS
2020-09-22,0.333333333333333,,ft,Cell4-LCS
1994-07-25,0.1,,ft,Lift Station A LDS
2020-09-23,0.333333333333333,,ft,Cell4-LCS
2020-09-24,0.416666666666666,,ft,Cell4-LCS
2020-09-25,0.416666666666666,,ft,Cell4-LCS
2020-09-26,0.416666666666666,,ft,Cell4-LCS
2020-09-27,0.0,,ft,Cell4-LCS
2020-09-28,0.416666666666666,,ft,Cell4-LCS
2020-09-29,0.416666666666666,,ft,Cell4-LCS
2020-09-30,0.416666666666666,,ft,Cell4-LCS
2020-01-02,0.25,,ft,Cell4-LDS
2020-01-06,0.25,,ft,Cell4-LDS
1997-12-18,1.97,,ft,Cell1-LCS
1994-08-03,0.12,,ft,Lift Station A LDS
2020-01-07,0.08333333333333333,,ft,Cell4-LDS
2020-01-08,0.08333333333333333,,ft,Cell4-LDS
2020-01-09,0.08333333333333333,,ft,Cell4-LDS
2020-01-10,0.08333333333333333,,ft,Cell4-LDS
2020-01-14,0.08333333333333333,,ft,Cell4-LDS
2020-01-15,0.16666666666666666,,ft,Cell4-LDS
2020-01-16,0.16666666666666666,,ft,Cell4-LDS
2020-01-17,0.16666666666666666,,ft,Cell4-LDS
2020-01-18,0.16666666666666666,,ft,Cell4-LDS
2020-01-20,0.25,,ft,Cell4-LDS
1994-08-09,0.13,,ft,Lift Station A LDS
2020-01-21,0.25,,ft,Cell4-LDS
2020-01-22,0.25,,ft,Cell4-LDS
2020-01-23,0.25,,ft,Cell4-LDS
2020-01-24,0.25,,ft,Cell4-LDS
2020-01-25,0.25,,ft,Cell4-LDS
2020-01-27,0.25,,ft,Cell4-LDS
2020-01-28,0.08333333333333333,,ft,Cell4-LDS
2020-01-29,0.08333333333333333,,ft,Cell4-LDS
2020-01-30,0.08333333333333333,,ft,Cell4-LDS
2020-01-31,0.08333333333333333,,ft,Cell4-LDS
1994-08-11,0.13,,ft,Lift Station A LDS
2020-02-01,0.08333333333333333,,ft,Cell4-LDS
2020-02-03,0.08333333333333333,,ft,Cell4-LDS
2020-02-04,0.08333333333333333,,ft,Cell4-LDS
2020-02-05,0.08333333333333333,,ft,Cell4-LDS
2020-02-06,0.16666666666666666,,ft,Cell4-LDS
2020-02-07,0.16666666666666666,,ft,Cell4-LDS
2020-02-08,0.16666666666666666,,ft,Cell4-LDS
2020-02-10,0.3333333333333333,,ft,Cell4-LDS
2020-02-11,0.08333333333333333,,ft,Cell4-LDS
2020-02-12,0.08333333333333333,,ft,Cell4-LDS
1994-08-15,0.12,,ft,Lift Station A LDS
2020-02-13,0.08333333333333333,,ft,Cell4-LDS
2020-02-14,0.16666666666666666,,ft,Cell4-LDS
2020-02-17,0.16666666666666666,,ft,Cell4-LDS
2020-02-18,0.16666666666666666,,ft,Cell4-LDS
2020-02-19,0.16666666666666666,,ft,Cell4-LDS
2020-02-20,0.16666666666666666,,ft,Cell4-LDS
2020-02-21,0.16666666666666666,,ft,Cell4-LDS
2020-02-22,0.16666666666666666,,ft,Cell4-LDS
2020-02-24,0.16666666666666666,,ft,Cell4-LDS
2020-02-25,0.16666666666666666,,ft,Cell4-LDS
1994-08-25,0.13,,ft,Lift Station A LDS
2020-02-26,0.16666666666666666,,ft,Cell4-LDS
2020-02-27,0.16666666666666666,,ft,Cell4-LDS
2020-02-28,0.16666666666666666,,ft,Cell4-LDS
2020-02-29,0.16666666666666666,,ft,Cell4-LDS
2020-03-02,0.16666666666666666,,ft,Cell4-LDS
2020-03-03,0.16666666666666666,,ft,Cell4-LDS
2020-03-04,0.16666666666666666,,ft,Cell4-LDS
2020-03-05,0.25,,ft,Cell4-LDS
2020-03-06,0.08333333333333333,,ft,Cell4-LDS
2020-03-07,0.08333333333333333,,ft,Cell4-LDS
1994-09-01,0.14,,ft,Lift Station A LDS
2020-03-09,0.25,,ft,Cell4-LDS
2020-03-10,0.08333333333333333,,ft,Cell4-LDS
2020-03-11,0.08333333333333333,,ft,Cell4-LDS
2020-03-12,0.08333333333333333,,ft,Cell4-LDS
2020-03-13,0.08333333333333333,,ft,Cell4-LDS
2020-03-14,0.08333333333333333,,ft,Cell4-LDS
2020-03-16,0.16666666666666666,,ft,Cell4-LDS
2020-03-17,0.08333333333333333,,ft,Cell4-LDS
2020-03-18,0.25,,ft,Cell4-LDS
2020-03-19,0.08333333333333333,,ft,Cell4-LDS
1994-09-07,0.13,,ft,Lift Station A LDS
2020-03-20,0.08333333333333333,,ft,Cell4-LDS
2020-03-21,0.08333333333333333,,ft,Cell4-LDS
2020-03-23,0.08333333333333333,,ft,Cell4-LDS
2020-03-24,0.25,,ft,Cell4-LDS
2020-03-25,0.16666666666666666,,ft,Cell4-LDS
2020-03-26,0.08333333333333333,,ft,Cell4-LDS
2020-03-27,0.08333333333333333,,ft,Cell4-LDS
2020-03-28,0.16666666666666666,,ft,Cell4-LDS
2020-03-30,0.16666666666666666,,ft,Cell4-LDS
2020-03-31,0.5833333333333334,,ft,Cell4-LDS
1994-09-14,0.1,,ft,Lift Station A LDS
2020-04-01,0.5833333333333334,,ft,Cell4-LDS
2020-04-02,0.5833333333333334,,ft,Cell4-LDS
2020-04-03,0.5833333333333334,,ft,Cell4-LDS
2020-04-04,0.5833333333333334,,ft,Cell4-LDS
2020-04-06,0.5833333333333334,,ft,Cell4-LDS
2020-04-07,0.5833333333333334,,ft,Cell4-LDS
2020-04-08,0.5833333333333334,,ft,Cell4-LDS
2020-04-09,0.5833333333333334,,ft,Cell4-LDS
2020-04-10,0.5833333333333334,,ft,Cell4-LDS
2020-04-11,0.5833333333333334,,ft,Cell4-LDS
1994-09-21,0.13,,ft,Lift Station A LDS
2020-04-13,0.5833333333333334,,ft,Cell4-LDS
2020-04-14,0.5833333333333334,,ft,Cell4-LDS
2020-04-15,0.5833333333333334,,ft,Cell4-LDS
2020-04-16,0.5833333333333334,,ft,Cell4-LDS
2020-04-17,0.5833333333333334,,ft,Cell4-LDS
2020-04-18,0.5833333333333334,,ft,Cell4-LDS
2020-04-20,0.5833333333333334,,ft,Cell4-LDS
2020-04-21,0.5833333333333334,,ft,Cell4-LDS
2020-04-22,0.16666666666666666,,ft,Cell4-LDS
2020-04-23,0.16666666666666666,,ft,Cell4-LDS
1994-09-28,0.09,,ft,Lift Station A LDS
2020-04-24,0.08333333333333333,,ft,Cell4-LDS
2020-04-27,0.25,,ft,Cell4-LDS
2020-04-28,0.16666666666666666,,ft,Cell4-LDS
2020-04-29,0.16666666666666666,,ft,Cell4-LDS
2020-04-30,0.16666666666666666,,ft,Cell4-LDS
2020-05-01,0.16666666666666666,,ft,Cell4-LDS
2020-05-04,0.16666666666666666,,ft,Cell4-LDS
2020-05-05,0.16666666666666666,,ft,Cell4-LDS
2020-05-06,0.25,,ft,Cell4-LDS
2020-05-07,0.16666666666666666,,ft,Cell4-LDS
1997-12-19,1.67,,ft,Cell1-LCS
1994-10-03,0.14,,ft,Lift Station A LDS
2020-05-08,0.08333333333333333,,ft,Cell4-LDS
2020-05-11,0.08333333333333333,,ft,Cell4-LDS
2020-05-12,0.08333333333333333,,ft,Cell4-LDS
2020-05-13,0.08333333333333333,,ft,Cell4-LDS
2020-05-14,0.08333333333333333,,ft,Cell4-LDS
2020-05-15,0.25,,ft,Cell4-LDS
2020-05-16,0.25,,ft,Cell4-LDS
2020-05-18,0.25,,ft,Cell4-LDS
2020-05-19,0.25,,ft,Cell4-LDS
2020-05-20,0.25,,ft,Cell4-LDS
1994-10-04,0.16,,ft,Lift Station A LDS
2020-05-21,0.16666666666666666,,ft,Cell4-LDS
2020-05-22,0.16666666666666666,,ft,Cell4-LDS
2020-05-23,0.0,,ft,Cell4-LDS
2020-05-24,0.0,,ft,Cell4-LDS
2020-05-25,0.0,,ft,Cell4-LDS
2020-05-26,0.16666666666666666,,ft,Cell4-LDS
2020-05-27,0.16666666666666666,,ft,Cell4-LDS
2020-05-28,0.16666666666666666,,ft,Cell4-LDS
2020-05-29,0.16666666666666666,,ft,Cell4-LDS
2020-05-30,0.16666666666666666,,ft,Cell4-LDS
1994-10-06,0.12,,ft,Lift Station A LDS
2020-05-31,0.0,,ft,Cell4-LDS
2020-06-01,0.16666666666666666,,ft,Cell4-LDS
2020-06-02,0.16666666666666666,,ft,Cell4-LDS
2020-06-03,0.25,,ft,Cell4-LDS
2020-06-04,0.16666666666666666,,ft,Cell4-LDS
2020-06-05,0.16666666666666666,,ft,Cell4-LDS
2020-06-06,0.16666666666666666,,ft,Cell4-LDS
2020-06-07,0.0,,ft,Cell4-LDS
2020-06-08,0.16666666666666666,,ft,Cell4-LDS
2020-06-09,0.16666666666666666,,ft,Cell4-LDS
1994-10-12,0.12,,ft,Lift Station A LDS
2020-06-10,0.16666666666666666,,ft,Cell4-LDS
2020-06-11,0.16666666666666666,,ft,Cell4-LDS
2020-06-12,0.16666666666666666,,ft,Cell4-LDS
2020-06-13,0.0,,ft,Cell4-LDS
2020-06-14,0.0,,ft,Cell4-LDS
2020-06-15,0.16666666666666666,,ft,Cell4-LDS
2020-06-16,0.16666666666666666,,ft,Cell4-LDS
2020-06-17,0.16666666666666666,,ft,Cell4-LDS
2020-06-18,0.25,,ft,Cell4-LDS
2020-06-19,0.25,,ft,Cell4-LDS
1994-10-17,0.16,,ft,Lift Station A LDS
2020-06-20,0.0,,ft,Cell4-LDS
2020-06-21,0.0,,ft,Cell4-LDS
2020-06-22,0.5,,ft,Cell4-LDS
2020-06-23,0.16666666666666666,,ft,Cell4-LDS
2020-06-24,0.16666666666666666,,ft,Cell4-LDS
2020-06-25,0.16666666666666666,,ft,Cell4-LDS
2020-06-26,0.16666666666666666,,ft,Cell4-LDS
2020-06-27,0.0,,ft,Cell4-LDS
2020-06-28,0.0,,ft,Cell4-LDS
2020-06-29,0.3333333333333333,,ft,Cell4-LDS
1994-10-26,0.13,,ft,Lift Station A LDS
2020-06-30,0.08333333333333333,,ft,Cell4-LDS
2020-07-01,0.0833333333333333,,ft,Cell4-LDS
2020-07-02,0.0833333333333333,,ft,Cell4-LDS
2020-07-03,0.0,,ft,Cell4-LDS
2020-07-04,0.0,,ft,Cell4-LDS
2020-07-05,0.0,,ft,Cell4-LDS
2020-07-06,0.0833333333333333,,ft,Cell4-LDS
2020-07-07,0.333333333333333,,ft,Cell4-LDS
2020-07-08,0.25,,ft,Cell4-LDS
2020-07-09,0.25,,ft,Cell4-LDS
1994-11-04,0.13,,ft,Lift Station A LDS
2020-07-10,0.25,,ft,Cell4-LDS
2020-07-11,0.25,,ft,Cell4-LDS
2020-07-12,0.0,,ft,Cell4-LDS
2020-07-13,0.25,,ft,Cell4-LDS
2020-07-14,0.333333333333333,,ft,Cell4-LDS
2020-07-15,0.25,,ft,Cell4-LDS
2020-07-16,0.166666666666666,,ft,Cell4-LDS
2020-07-17,0.166666666666666,,ft,Cell4-LDS
2020-07-18,0.166666666666666,,ft,Cell4-LDS
2020-07-19,0.0,,ft,Cell4-LDS
1994-11-09,0.13,,ft,Lift Station A LDS
2020-07-20,0.25,,ft,Cell4-LDS
2020-07-21,0.166666666666666,,ft,Cell4-LDS
2020-07-22,0.166666666666666,,ft,Cell4-LDS
2020-07-23,0.166666666666666,,ft,Cell4-LDS
2020-07-24,0.166666666666666,,ft,Cell4-LDS
2020-07-25,0.166666666666666,,ft,Cell4-LDS
2020-07-26,0.0,,ft,Cell4-LDS
2020-07-27,0.333333333333333,,ft,Cell4-LDS
2020-07-28,0.166666666666666,,ft,Cell4-LDS
2020-07-29,0.25,,ft,Cell4-LDS
1994-11-16,0.14,,ft,Lift Station A LDS
2020-07-30,0.25,,ft,Cell4-LDS
2020-07-31,0.25,,ft,Cell4-LDS
2020-08-01,0.0,,ft,Cell4-LDS
2020-08-02,0.0,,ft,Cell4-LDS
2020-08-03,0.25,,ft,Cell4-LDS
2020-08-04,0.25,,ft,Cell4-LDS
2020-08-05,0.166666666666666,,ft,Cell4-LDS
2020-08-06,0.166666666666666,,ft,Cell4-LDS
2020-08-07,0.166666666666666,,ft,Cell4-LDS
2020-08-08,0.166666666666666,,ft,Cell4-LDS
1994-11-21,0.13,,ft,Lift Station A LDS
2020-08-09,0.0,,ft,Cell4-LDS
2020-08-10,0.25,,ft,Cell4-LDS
2020-08-11,0.25,,ft,Cell4-LDS
2020-08-12,0.25,,ft,Cell4-LDS
2020-08-13,0.25,,ft,Cell4-LDS
2020-08-14,0.25,,ft,Cell4-LDS
2020-08-15,0.0,,ft,Cell4-LDS
2020-08-16,0.0,,ft,Cell4-LDS
2020-08-17,0.25,,ft,Cell4-LDS
2020-08-18,0.25,,ft,Cell4-LDS
1996-09-04,4.16,,ft,Cell1-LCS
1997-12-22,2.07,,ft,Cell1-LCS
1994-11-30,0.13,,ft,Lift Station A LDS
2020-08-19,0.25,,ft,Cell4-LDS
2020-08-20,0.25,,ft,Cell4-LDS
2020-08-21,0.333333333333333,,ft,Cell4-LDS
2020-08-22,0.0,,ft,Cell4-LDS
2020-08-23,0.0,,ft,Cell4-LDS
2020-08-24,0.333333333333333,,ft,Cell4-LDS
2020-08-25,0.25,,ft,Cell4-LDS
2020-08-26,0.25,,ft,Cell4-LDS
2020-08-27,0.25,,ft,Cell4-LDS
2020-08-28,0.25,,ft,Cell4-LDS
1994-12-09,0.12,,ft,Lift Station A LDS
2020-08-29,0.25,,ft,Cell4-LDS
2020-08-30,0.0,,ft,Cell4-LDS
2020-08-31,0.25,,ft,Cell4-LDS
2020-09-01,0.166666666666666,,ft,Cell4-LDS
2020-09-02,0.166666666666666,,ft,Cell4-LDS
2020-09-03,0.166666666666666,,ft,Cell4-LDS
2020-09-04,0.166666666666666,,ft,Cell4-LDS
2020-09-05,0.166666666666666,,ft,Cell4-LDS
2020-09-06,0.0,,ft,Cell4-LDS
2020-09-07,0.166666666666666,,ft,Cell4-LDS
1994-12-14,0.13,,ft,Lift Station A LDS
2020-09-08,0.166666666666666,,ft,Cell4-LDS
2020-09-09,0.166666666666666,,ft,Cell4-LDS
2020-09-10,0.166666666666666,,ft,Cell4-LDS
2020-09-11,0.166666666666666,,ft,Cell4-LDS
2020-09-12,0.0,,ft,Cell4-LDS
2020-09-13,0.0,,ft,Cell4-LDS
2020-09-14,0.25,,ft,Cell4-LDS
2020-09-15,0.25,,ft,Cell4-LDS
2020-09-16,0.25,,ft,Cell4-LDS
2020-09-17,0.166666666666666,,ft,Cell4-LDS
1994-12-20,0.13,,ft,Lift Station A LDS
2020-09-18,0.166666666666666,,ft,Cell4-LDS
2020-09-19,0.166666666666666,,ft,Cell4-LDS
2020-09-20,0.0,,ft,Cell4-LDS
2020-09-21,0.25,,ft,Cell4-LDS
2020-09-22,0.166666666666666,,ft,Cell4-LDS
2020-09-23,0.166666666666666,,ft,Cell4-LDS
2020-09-24,0.25,,ft,Cell4-LDS
2020-09-25,0.25,,ft,Cell4-LDS
2020-09-26,0.25,,ft,Cell4-LDS
2020-09-27,0.0,,ft,Cell4-LDS
1994-12-29,0.13,,ft,Lift Station A LDS
2020-09-28,0.25,,ft,Cell4-LDS
2020-09-29,0.25,,ft,Cell4-LDS
2020-09-30,0.25,,ft,Cell4-LDS
2020-01-02,0.08333333333333333,,ft,Cell4-PS
2020-01-06,0.08333333333333333,,ft,Cell4-PS
2020-01-07,0.08333333333333333,,ft,Cell4-PS
2020-01-08,0.08333333333333333,,ft,Cell4-PS
2020-01-09,0.08333333333333333,,ft,Cell4-PS
2020-01-10,0.08333333333333333,,ft,Cell4-PS
2020-01-14,0.08333333333333333,,ft,Cell4-PS
1995-01-05,0.13,,ft,Lift Station A LDS
2020-01-15,0.16666666666666666,,ft,Cell4-PS
2020-01-16,0.16666666666666666,,ft,Cell4-PS
2020-01-17,0.16666666666666666,,ft,Cell4-PS
2020-01-18,0.16666666666666666,,ft,Cell4-PS
2020-01-20,0.16666666666666666,,ft,Cell4-PS
2020-01-21,0.16666666666666666,,ft,Cell4-PS
2020-01-22,0.16666666666666666,,ft,Cell4-PS
2020-01-23,0.16666666666666666,,ft,Cell4-PS
2020-01-24,0.16666666666666666,,ft,Cell4-PS
